locus_tag	ftype	length_bp	gene	EC_number	COG	product
SPN_0140_01500	CDS	2259	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
SPN_0140_01501	CDS	147				hypothetical protein
SPN_0140_01502	CDS	528				hypothetical protein
SPN_0140_01503	CDS	849	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
SPN_0140_01504	CDS	279				hypothetical protein
SPN_0140_01505	CDS	2064	ctpC	3.6.3.-	COG2217	Manganese-exporting P-type ATPase
SPN_0140_01506	CDS	1257	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
SPN_0140_01507	CDS	2466	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
SPN_0140_01508	CDS	912	yicL_1		COG0697	putative inner membrane transporter YicL
SPN_0140_01509	CDS	699	dapH	2.3.1.89	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
SPN_0140_01510	CDS	1131	ykuR	3.5.1.47	COG1473	N-acetyldiaminopimelate deacetylase
SPN_0140_01511	CDS	540	yqgN		COG0212	putative protein YqgN
SPN_0140_01512	CDS	678	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
SPN_0140_01513	CDS	900	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
SPN_0140_01514	CDS	1017	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
SPN_0140_01515	CDS	381				hypothetical protein
SPN_0140_01516	CDS	426				IS1380 family transposase ISSpn5
SPN_0140_01517	CDS	651	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
SPN_0140_01518	CDS	753	pstB3_3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
SPN_0140_01519	CDS	816				hypothetical protein
SPN_0140_01520	CDS	864				hypothetical protein
SPN_0140_01521	CDS	876	pstS2		COG0226	Phosphate-binding protein PstS 2
SPN_0140_01522	CDS	1332	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
SPN_0140_01523	CDS	708	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
SPN_0140_01524	CDS	303				hypothetical protein
SPN_0140_01525	CDS	390			COG3039	IS5 family transposase ISSpn7
SPN_0140_01526	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
SPN_0140_01527	CDS	447	argR_3		COG1438	Arginine regulator
SPN_0140_01528	CDS	2535	mutS		COG0249	DNA mismatch repair protein MutS
SPN_0140_01529	CDS	1695			COG1132	putative ABC transporter ATP-binding protein
SPN_0140_01530	CDS	309				hypothetical protein
SPN_0140_01531	CDS	1767			COG1132	putative ABC transporter ATP-binding protein
SPN_0140_01532	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
SPN_0140_01533	CDS	1350	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
SPN_0140_01534	CDS	1461	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
SPN_0140_01535	CDS	435				hypothetical protein
SPN_0140_01536	CDS	1218	Int-Tn			Transposase from transposon Tn916
SPN_0140_01537	CDS	204				hypothetical protein
SPN_0140_01538	CDS	231				hypothetical protein
SPN_0140_01539	CDS	423				hypothetical protein
SPN_0140_01540	CDS	2919				Tn3 family transposase
SPN_0140_01541	CDS	555				hypothetical protein
SPN_0140_01542	CDS	132				hypothetical protein
SPN_0140_01543	CDS	738	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
SPN_0140_01544	CDS	1920	tet(M)			tetracycline resistance ribosomal protection protein Tet(M)
SPN_0140_01545	CDS	915				hypothetical protein
SPN_0140_01546	CDS	1002				hypothetical protein
SPN_0140_01547	CDS	2112				hypothetical protein
SPN_0140_01548	CDS	2448				hypothetical protein
SPN_0140_01549	CDS	507				hypothetical protein
SPN_0140_01550	CDS	498				hypothetical protein
SPN_0140_01551	CDS	222				hypothetical protein
SPN_0140_01552	CDS	1206				hypothetical protein
SPN_0140_01553	CDS	1386				hypothetical protein
SPN_0140_01554	CDS	384				hypothetical protein
SPN_0140_01555	CDS	315				hypothetical protein
SPN_0140_01556	CDS	300				hypothetical protein
SPN_0140_01557	CDS	489				hypothetical protein
SPN_0140_01558	CDS	1878				hypothetical protein
SPN_0140_01559	CDS	243				hypothetical protein
SPN_0140_01560	CDS	855				hypothetical protein
SPN_0140_01561	CDS	360				hypothetical protein
SPN_0140_01562	CDS	2358				hypothetical protein
SPN_0140_01563	CDS	2814				hypothetical protein
SPN_0140_01564	CDS	609				hypothetical protein
SPN_0140_01565	CDS	165				hypothetical protein
SPN_0140_01566	CDS	861				hypothetical protein
SPN_0140_01567	CDS	120				hypothetical protein
SPN_0140_01568	CDS	1089				hypothetical protein
SPN_0140_01569	CDS	1209	pqqE_1	1.21.98.4		PqqA peptide cyclase
SPN_0140_01570	CDS	945	pqqE_2	1.21.98.4		PqqA peptide cyclase
SPN_0140_01571	CDS	309				hypothetical protein
SPN_0140_01572	CDS	1266				hypothetical protein
SPN_0140_01573	CDS	411				hypothetical protein
SPN_0140_01574	CDS	3105				hypothetical protein
SPN_0140_01575	CDS	3021				hypothetical protein
SPN_0140_01576	CDS	285				hypothetical protein
SPN_0140_01577	CDS	321				hypothetical protein
SPN_0140_01578	CDS	1038				hypothetical protein
SPN_0140_01579	CDS	399				hypothetical protein
SPN_0140_01580	CDS	882				hypothetical protein
SPN_0140_01581	tRNA	83				tRNA-Tyr(gta)
SPN_0140_01582	tRNA	73				tRNA-Trp(cca)
SPN_0140_01583	tRNA	75				tRNA-His(gtg)
SPN_0140_01584	tRNA	74				tRNA-Gln(ttg)
SPN_0140_01585	tRNA	86				tRNA-Leu(caa)
SPN_0140_01586	CDS	1278				hypothetical protein
SPN_0140_01587	CDS	1485	thrC	4.2.3.1	COG0498	Threonine synthase
SPN_0140_01588	CDS	1281	yeeO		COG0534	putative FMN/FAD exporter YeeO
SPN_0140_01589	CDS	621	gph_2	3.1.3.18		Phosphoglycolate phosphatase
SPN_0140_01590	CDS	1179				hypothetical protein
SPN_0140_01591	CDS	426				hypothetical protein
SPN_0140_01592	CDS	360				hypothetical protein
SPN_0140_01593	CDS	645	pcp_2	3.4.19.3		Pyrrolidone-carboxylate peptidase
SPN_0140_01594	CDS	858				hypothetical protein
SPN_0140_01595	CDS	1143	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
SPN_0140_01596	CDS	1818	oatA	2.3.1.-		O-acetyltransferase OatA
SPN_0140_01597	CDS	1152	agaA_1	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
SPN_0140_01598	CDS	1059	adh_2	1.1.1.1	COG1063	Alcohol dehydrogenase
SPN_0140_01599	CDS	366				hypothetical protein
SPN_0140_01600	CDS	942	comGA		COG2804	ComG operon protein 1
SPN_0140_01601	CDS	873				hypothetical protein
SPN_0140_01602	CDS	327				hypothetical protein
SPN_0140_01603	CDS	429				hypothetical protein
SPN_0140_01604	CDS	303				hypothetical protein
SPN_0140_01605	CDS	462				hypothetical protein
SPN_0140_01606	CDS	447				hypothetical protein
SPN_0140_01607	CDS	588	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
SPN_0140_01608	CDS	954				hypothetical protein
SPN_0140_01609	CDS	1191	ackA	2.7.2.1	COG0282	Acetate kinase
SPN_0140_01610	CDS	372	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
SPN_0140_01611	CDS	831	misCA		COG0706	Membrane protein insertase MisCA
SPN_0140_01612	CDS	987				hypothetical protein
SPN_0140_01613	CDS	624				hypothetical protein
SPN_0140_01614	CDS	1458	ulaA_1		COG3037	Ascorbate-specific PTS system EIIC component
SPN_0140_01615	CDS	282	ulaB	2.7.1.194		Ascorbate-specific PTS system EIIB component
SPN_0140_01616	CDS	486	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
SPN_0140_01617	CDS	666	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
SPN_0140_01618	CDS	864	ulaE	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
SPN_0140_01619	CDS	705	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
SPN_0140_01620	CDS	1674	licR		COG1762	putative licABCH operon regulator
SPN_0140_01621	CDS	1092	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
SPN_0140_01622	CDS	1977	tkt	2.2.1.1		Transketolase
SPN_0140_01623	CDS	300				hypothetical protein
SPN_0140_01624	CDS	429	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
SPN_0140_01625	CDS	411				hypothetical protein
SPN_0140_01626	CDS	2652	adhE		COG1012	Aldehyde-alcohol dehydrogenase
SPN_0140_01627	CDS	309	licA_3		COG1447	Lichenan-specific phosphotransferase enzyme IIA component
SPN_0140_01628	CDS	309	celA	2.7.1.205		PTS system cellobiose-specific EIIB component
SPN_0140_01629	CDS	1296	licC_3		COG1455	Lichenan permease IIC component
SPN_0140_01630	CDS	1410	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
SPN_0140_01631	CDS	729	gmuR		COG2188	HTH-type transcriptional regulator GmuR
SPN_0140_01632	CDS	195				hypothetical protein
SPN_0140_01633	CDS	1311				hypothetical protein
SPN_0140_01634	CDS	873	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
SPN_0140_01635	CDS	183				hypothetical protein
SPN_0140_01636	CDS	177				hypothetical protein
SPN_0140_01637	CDS	1191				hypothetical protein
SPN_0140_01638	CDS	993	rhaR			HTH-type transcriptional activator RhaR
SPN_0140_01639	CDS	1755	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
SPN_0140_01640	CDS	1722			COG1132	putative ABC transporter ATP-binding protein
SPN_0140_01641	CDS	585				hypothetical protein
SPN_0140_01642	CDS	696				hypothetical protein
SPN_0140_01643	CDS	1365	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
SPN_0140_01644	CDS	159				hypothetical protein
SPN_0140_01645	CDS	243				hypothetical protein
SPN_0140_01646	CDS	312				hypothetical protein
SPN_0140_01647	CDS	468				hypothetical protein
SPN_0140_01648	CDS	324				hypothetical protein
SPN_0140_01649	CDS	186				hypothetical protein
SPN_0140_01650	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
SPN_0140_01651	CDS	699	nagR		COG2188	HTH-type transcriptional repressor NagR
SPN_0140_01652	CDS	897	yicL_2		COG0697	putative inner membrane transporter YicL
SPN_0140_01653	CDS	936	yfeW	3.4.16.4	COG1680	Putative D-alanyl-D-alanine carboxypeptidase
SPN_0140_01654	CDS	726				hypothetical protein
SPN_0140_01655	CDS	636				hypothetical protein
SPN_0140_01656	CDS	828	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
SPN_0140_01657	CDS	300				hypothetical protein
SPN_0140_01658	CDS	513	capA			Capsule biosynthesis protein CapA
SPN_0140_01659	CDS	612	def_2	3.5.1.88	COG0242	Peptide deformylase
SPN_0140_01660	CDS	729		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
SPN_0140_01661	CDS	912	trxB	1.8.1.9	COG0492	Thioredoxin reductase
SPN_0140_01662	CDS	225				hypothetical protein
SPN_0140_01663	CDS	744	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
SPN_0140_01664	CDS	801	yxeN			putative amino-acid permease protein YxeN
SPN_0140_01665	CDS	357	mgsR		COG1393	Regulatory protein MgsR
SPN_0140_01666	CDS	513	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
SPN_0140_01667	CDS	495				hypothetical protein
SPN_0140_01668	CDS	447				hypothetical protein
SPN_0140_01669	CDS	648				hypothetical protein
SPN_0140_01670	CDS	582	pdxT	4.3.3.6		Pyridoxal 5'-phosphate synthase subunit PdxT
SPN_0140_01671	CDS	876	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
SPN_0140_01672	CDS	1380		1.6.99.3		putative NADH oxidase
SPN_0140_01673	CDS	924	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
SPN_0140_01674	CDS	606	urdA	1.3.99.33		Urocanate reductase
SPN_0140_01675	CDS	1245				hypothetical protein
SPN_0140_01676	CDS	258				hypothetical protein
SPN_0140_01677	CDS	2037	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
SPN_0140_01678	CDS	918	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
SPN_0140_01679	CDS	843				hypothetical protein
SPN_0140_01680	CDS	843	yvgN	1.1.1.-	COG0656	Glyoxal reductase
SPN_0140_01681	CDS	1443	pgdA	3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
SPN_0140_01682	CDS	978	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
SPN_0140_01683	CDS	1083	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
SPN_0140_01684	CDS	327				IS630 family transposase ISSpn2
SPN_0140_01685	CDS	126				hypothetical protein
SPN_0140_01686	CDS	381	dhaM	2.7.1.121	COG3412	PTS-dependent dihydroxyacetone kinase, phosphotransferase subunit DhaM
SPN_0140_01687	CDS	714	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
SPN_0140_01688	CDS	648				hypothetical protein
SPN_0140_01689	CDS	654	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
SPN_0140_01690	CDS	465	mutX	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
SPN_0140_01691	CDS	1269	pyrC	3.5.2.3	COG0044	Dihydroorotase
SPN_0140_01692	CDS	261				hypothetical protein
SPN_0140_01693	CDS	1362	norM		COG0534	Multidrug resistance protein NorM
SPN_0140_01694	CDS	969	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
SPN_0140_01695	CDS	993	bfmBAB	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
SPN_0140_01696	CDS	1044	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
SPN_0140_01697	CDS	1704	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
SPN_0140_01698	CDS	990	lplJ	6.3.1.20	COG0095	Lipoate-protein ligase LplJ
SPN_0140_01699	CDS	1071	xerS		COG0582	Tyrosine recombinase XerS
SPN_0140_01700	CDS	1551	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
SPN_0140_01701	CDS	780	rnhB	3.1.26.4	COG0164	Ribonuclease HII
SPN_0140_01702	CDS	852	rbgA		COG1161	Ribosome biogenesis GTPase A
SPN_0140_01703	CDS	5214				hypothetical protein
SPN_0140_01704	CDS	6480				hypothetical protein
SPN_0140_01705	CDS	1179				hypothetical protein
SPN_0140_01706	CDS	3651	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
SPN_0140_01707	CDS	3276	rexB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
SPN_0140_01708	CDS	975	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
SPN_0140_01709	CDS	897	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
SPN_0140_01710	CDS	819	nadK	2.7.1.23	COG0061	NAD kinase
SPN_0140_01711	CDS	672	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
SPN_0140_01712	CDS	570	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
SPN_0140_01713	CDS	960	prs2	2.7.6.1		Putative ribose-phosphate pyrophosphokinase 2
SPN_0140_01714	CDS	1116	iscS_2	2.8.1.7		Cysteine desulfurase IscS
SPN_0140_01715	CDS	348				hypothetical protein
SPN_0140_01716	CDS	216				hypothetical protein
SPN_0140_01717	CDS	642	rex		COG2344	Redox-sensing transcriptional repressor Rex
SPN_0140_01718	CDS	690		2.4.2.-	COG2071	Putative glutamine amidotransferase
SPN_0140_01719	CDS	681				hypothetical protein
SPN_0140_01720	CDS	2292	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
SPN_0140_01721	CDS	399			COG3039	IS5 family transposase ISSpn7
SPN_0140_01722	CDS	675				hypothetical protein
SPN_0140_01723	CDS	861	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
SPN_0140_01724	CDS	1278	IMPDH_1	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
SPN_0140_01725	CDS	552				hypothetical protein
SPN_0140_01726	CDS	1260	murA1_2	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
SPN_0140_01727	CDS	159				hypothetical protein
SPN_0140_01728	CDS	1311	obg	3.6.5.-	COG0536	GTPase Obg
SPN_0140_01729	CDS	135				hypothetical protein
SPN_0140_01730	CDS	177				hypothetical protein
SPN_0140_01731	CDS	1326		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
SPN_0140_01732	CDS	1044	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
SPN_0140_01733	CDS	330	sufT			Fe-S protein maturation auxiliary factor SufT
SPN_0140_01734	CDS	1110	sigA		COG0568	RNA polymerase sigma factor SigA
SPN_0140_01735	CDS	1761	dnaG	2.7.7.-	COG0358	DNA primase
SPN_0140_01736	CDS	759	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
SPN_0140_01737	CDS	867				hypothetical protein
SPN_0140_01738	CDS	1005				hypothetical protein
SPN_0140_01739	CDS	2697	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
SPN_0140_01740	CDS	1230	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
SPN_0140_01741	CDS	222				hypothetical protein
SPN_0140_01742	CDS	90				hypothetical protein
SPN_0140_01743	CDS	711				hypothetical protein
SPN_0140_01744	CDS	738				hypothetical protein
SPN_0140_01745	CDS	588	bcrA_3			Bacitracin transport ATP-binding protein BcrA
SPN_0140_01746	CDS	459				hypothetical protein
SPN_0140_01747	CDS	198				hypothetical protein
SPN_0140_01748	CDS	729				hypothetical protein
SPN_0140_01749	CDS	354				hypothetical protein
SPN_0140_01750	CDS	903				hypothetical protein
SPN_0140_01751	CDS	375				hypothetical protein
SPN_0140_01752	CDS	978				hypothetical protein
SPN_0140_01753	CDS	1059				hypothetical protein
SPN_0140_01754	CDS	246				hypothetical protein
SPN_0140_01755	CDS	126				hypothetical protein
SPN_0140_01756	CDS	213				hypothetical protein
SPN_0140_01757	CDS	729				hypothetical protein
SPN_0140_01758	CDS	354				hypothetical protein
SPN_0140_01759	CDS	588				hypothetical protein
SPN_0140_01760	CDS	672	sdhB	4.3.1.17		L-serine dehydratase, beta chain
SPN_0140_01761	CDS	873	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
SPN_0140_01762	CDS	633		3.1.3.5	COG0546	5'-nucleotidase
SPN_0140_01763	CDS	261				hypothetical protein
SPN_0140_01764	CDS	1851				hypothetical protein
SPN_0140_01765	CDS	1065	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
SPN_0140_01766	CDS	1167	yycB		COG2807	putative transporter YycB
SPN_0140_01767	CDS	327				hypothetical protein
SPN_0140_01768	CDS	594				hypothetical protein
SPN_0140_01769	CDS	912				hypothetical protein
SPN_0140_01770	CDS	1065				hypothetical protein
SPN_0140_01771	CDS	861				hypothetical protein
SPN_0140_01772	CDS	987				hypothetical protein
SPN_0140_01773	CDS	1476				hypothetical protein
SPN_0140_01774	CDS	924	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
SPN_0140_01775	CDS	930	yteP_2		COG4209	putative multiple-sugar transport system permease YteP
SPN_0140_01776	CDS	351				hypothetical protein
SPN_0140_01777	CDS	612	rpsD		COG0522	30S ribosomal protein S4
SPN_0140_01778	CDS	1053	saeS	2.7.13.3		Histidine protein kinase SaeS
SPN_0140_01779	CDS	699	saeR			Response regulator SaeR
SPN_0140_01780	CDS	258				hypothetical protein
SPN_0140_01781	CDS	1542	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
SPN_0140_01782	CDS	483				hypothetical protein
SPN_0140_01783	CDS	903	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
SPN_0140_01784	CDS	531				hypothetical protein
SPN_0140_01785	CDS	606	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
SPN_0140_01786	CDS	1038	yqeN		COG1466	putative protein YqeN
SPN_0140_01787	CDS	936	pyrDA	1.3.98.1	COG0167	putative dihydroorotate dehydrogenase A (fumarate)
SPN_0140_01788	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
SPN_0140_01789	CDS	1344	cshB	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshB
SPN_0140_01790	CDS	816	mapP	3.1.3.90		Maltose 6'-phosphate phosphatase
SPN_0140_01791	CDS	2181	ptsG_2	2.7.1.199		PTS system glucose-specific EIICBA component
SPN_0140_01792	CDS	927	ftsX		COG2177	Cell division protein FtsX
SPN_0140_01793	CDS	693	ftsE		COG2884	Cell division ATP-binding protein FtsE
SPN_0140_01794	CDS	978	prfB			Peptide chain release factor 2
SPN_0140_01795	CDS	657	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
SPN_0140_01796	CDS	711	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
SPN_0140_01797	CDS	765	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
SPN_0140_01798	CDS	957				hypothetical protein
SPN_0140_01799	CDS	870	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
SPN_0140_01800	CDS	1161	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
SPN_0140_01801	CDS	249				hypothetical protein
SPN_0140_01802	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
SPN_0140_01803	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
SPN_0140_01804	CDS	468	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
SPN_0140_01805	CDS	558				hypothetical protein
SPN_0140_01806	CDS	846			COG1307	DegV domain-containing protein
SPN_0140_01807	CDS	1176			COG2081	putative protein
SPN_0140_01808	CDS	456				hypothetical protein
SPN_0140_01809	CDS	408				hypothetical protein
SPN_0140_01810	CDS	1506				hypothetical protein
SPN_0140_01811	CDS	945	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
SPN_0140_01812	CDS	297	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
SPN_0140_01813	CDS	300			COG0718	Nucleoid-associated protein
SPN_0140_01814	CDS	693				hypothetical protein
SPN_0140_01815	CDS	315	rplU		COG0261	50S ribosomal protein L21
SPN_0140_01816	CDS	345				hypothetical protein
SPN_0140_01817	CDS	294	rpmA		COG0211	50S ribosomal protein L27
SPN_0140_01818	CDS	918	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
SPN_0140_01819	CDS	849				hypothetical protein
SPN_0140_01820	CDS	840			COG1307	DegV domain-containing protein
SPN_0140_01821	CDS	276	hup		COG0776	DNA-binding protein HU
SPN_0140_01822	CDS	1902	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
SPN_0140_01823	CDS	864				hypothetical protein
SPN_0140_01824	CDS	1179				hypothetical protein
SPN_0140_01825	CDS	1959	ligA	6.5.1.2		DNA ligase
SPN_0140_01826	CDS	2280	glgX_2	3.2.1.196		Glycogen debranching enzyme
SPN_0140_01827	CDS	1425	gapN	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
SPN_0140_01828	CDS	1929	glgB	2.4.1.18		1,4-alpha-glucan branching enzyme GlgB
SPN_0140_01829	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
SPN_0140_01830	CDS	1140	glgD		COG0448	Glycogen biosynthesis protein GlgD
SPN_0140_01831	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
SPN_0140_01832	CDS	372	serB	3.1.3.3	COG0560	Phosphoserine phosphatase
SPN_0140_01833	CDS	1122	glxK	2.7.1.31		Glycerate kinase
SPN_0140_01834	CDS	447				hypothetical protein
SPN_0140_01835	CDS	1305	eno	4.2.1.11	COG0148	Enolase
SPN_0140_01836	CDS	2547	pepN	3.4.11.2		Aminopeptidase N
SPN_0140_01837	CDS	441				hypothetical protein
SPN_0140_01838	CDS	870				hypothetical protein
SPN_0140_01839	CDS	729				hypothetical protein
SPN_0140_01840	CDS	480				hypothetical protein
SPN_0140_01841	CDS	699		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
SPN_0140_01842	CDS	237				hypothetical protein
SPN_0140_01843	CDS	927	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
SPN_0140_01844	CDS	816				hypothetical protein
SPN_0140_01845	CDS	321				hypothetical protein
SPN_0140_01846	CDS	372				hypothetical protein
SPN_0140_01847	CDS	1998	metG	6.1.1.10		Methionine--tRNA ligase
SPN_0140_01848	CDS	1260	yknZ		COG0577	putative ABC transporter permease YknZ
SPN_0140_01849	CDS	702	yknY_3	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
SPN_0140_01850	CDS	1200	yknX		COG0845	Putative efflux system component YknX
SPN_0140_01851	CDS	1347	gor	1.8.1.7	COG1249	Glutathione reductase
SPN_0140_01852	CDS	501				hypothetical protein
SPN_0140_01853	CDS	624	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
SPN_0140_01854	CDS	1983				hypothetical protein
SPN_0140_01855	CDS	339				hypothetical protein
SPN_0140_01856	CDS	537	bioY2		COG1268	Biotin transporter BioY2
SPN_0140_01857	CDS	189				hypothetical protein
SPN_0140_01858	CDS	216				hypothetical protein
SPN_0140_01859	CDS	321				hypothetical protein
SPN_0140_01860	CDS	339				hypothetical protein
SPN_0140_01861	CDS	720	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
SPN_0140_01862	CDS	519	rimM			Ribosome maturation factor RimM
SPN_0140_01863	CDS	750				hypothetical protein
SPN_0140_01864	CDS	240				hypothetical protein
SPN_0140_01865	CDS	273	rpsP		COG0228	30S ribosomal protein S16
SPN_0140_01866	CDS	222				hypothetical protein
SPN_0140_01867	CDS	804				hypothetical protein
SPN_0140_01868	CDS	102				hypothetical protein
SPN_0140_01869	CDS	780				hypothetical protein
SPN_0140_01870	CDS	174				hypothetical protein
SPN_0140_01871	CDS	1362		2.1.1.-	COG2265	putative RNA methyltransferase
SPN_0140_01872	CDS	975	ypuA		COG4086	putative protein YpuA
SPN_0140_01873	CDS	615				hypothetical protein
SPN_0140_01874	CDS	975				hypothetical protein
SPN_0140_01875	CDS	1257	glyA	2.1.2.1		Serine hydroxymethyltransferase
SPN_0140_01876	CDS	432				hypothetical protein
SPN_0140_01877	CDS	603	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
SPN_0140_01878	CDS	840	prmC	2.1.1.297		Release factor glutamine methyltransferase
SPN_0140_01879	CDS	1080	prfA		COG0216	Peptide chain release factor 1
SPN_0140_01880	CDS	591	tdk	2.7.1.21	COG1435	Thymidine kinase
SPN_0140_01881	CDS	183	xylH	5.3.2.6		2-hydroxymuconate tautomerase
SPN_0140_01882	CDS	1374	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
